Institution: Title,Institution: Origin,Institution: Type,Office: Title,Office: Origin,Office: Type,Officer: Description,Officer: Origin,Officer: Gender,Officer: Name(s),Officer: Deme,Officer: Athenian Citizen,Officer: Roman Citizen,Officer: Family,Officer: Extended Family,Inscription: IE,Inscription: Title,Inscription: Object Type,Inscription: Type,Inscription: Suspected Ancient Location,Inscription: Date (Avg.),Inscription: Date Span,Inscription: Letter Height (m),Institution: Total Appearances,Institution: Total Offices,Institution: Total Office Appearances,Institution: Total Officers,Institution: Total Officer Appearances,Institution: Total People Co-Appearances,Institution: Total Institutional Co-Appearances,Institution: Total Honors Co-Appearances,Institution: Total People Co-Appearances with Officers,Institution: Total Institutional Co-Appearances with Officers,Office: Total Appearances,Office: Total People Honored,Office: Total Times People Honored,Office: Total Athenians Honored,Office: Total Athenians with Roman Citizenship Honored,Office: Total Romans Honored,Office: Total Times Athenians Honored,Office: Total Times Athenians with Roman Citizenship Honored,Office: Total Times Romans Honored,Office: Total Times Sponsored Honored,Office: Total Times Honorand Honored,Officer: Total Appearances,Officer: Total Sponsors,Officer: Total Officers,Officer: Total Institutional Affililiations,Officer: Total Honors,Officer: Total Athenian Honors,Officer: Total Roman Honors,Officer: Total Eleusinian Honors,Officer: RCA,Officer: PA,Officer: PAA,Officer: LGPN,Officer: Uncertain,Inscription: Character Count,Inscription: Diplomatic Character Count,Inscription: Word Count,Inscription: Diplomatic Word Count,Inscription: Total Institutions,Inscription: Total Honors,Inscription: Total People,Inscription: Total Sponsors,Inscription: Total Honorands,Inscription: Total Athenians,Inscription: Total Romans,Institution: ID,Office: ID,Officer: ID,Inscription: ID,Institution: Notes,Office: Notes,Officer: Notes,Inscription: Notes
Kerykes,Eleusis,Genos,Daduch,Eleusis,Sacred Official,Kl. Philippos,Athens,Male,Claudius Phillipos Demostratou,,True,True,Demostratid-Leonid,Claudii of Melite,521,"Statue Base for Kl. Menandra, Daughter of Kl. Philippos",Base,Dedication,,187.5,25,0.0350,7,18,64,72,100,67,17,42,391,197,28,27,47,27,12,0,47,22,0,29,26,3,0,,1,3,0,0,3,,,,,False,113,43,35,15,0,2,3,0,1,3,0,1016,3016,2389,521,,,Daduch,
Kerykes,Eleusis,Genos,Daduch,Eleusis,Sacred Official,Kl. Philippos,Athens,Male,Claudius Phillipos Demostratou,,True,True,Demostratid-Leonid,Claudii of Melite,520,"Statue Base for Kl. Themistokleia, Daughter of the Daduch Kl. Philippos, Hearth-Initiate",Base,Dedication,,187.5,25,0.0300,7,18,64,72,100,67,17,42,391,197,28,27,47,27,12,0,47,22,0,29,26,3,0,,1,3,0,0,3,,,,,False,120,93,28,19,2,3,3,0,1,3,0,1016,3016,2389,520,,,Daduch,
Kerykes,Eleusis,Genos,Daduch,Eleusis,Sacred Official,Ti. Kl. Lysiades Leonidou,Athens,Male,Tiberius Claudius Lydiades Leonidou,Melite,True,True,Leonid,Claudii of Melite,622,"Statue Base for an Unknown Grandson of T. Kl. Sospis, Daduch",Base,Dedication,Upper Terrace,200.0,10,0.0200,7,18,64,72,100,67,17,42,391,197,28,27,47,27,12,0,47,22,0,29,26,1,0,,1,2,0,0,2,155,,,,False,307,169,73,37,0,4,4,0,1,4,0,1016,3016,2459,622,,,"Son of T. Kl. Leonides (154), second Leonid to hold Daduchy",
Kerykes,Eleusis,Genos,Daduch,Eleusis,Sacred Official,Ti. Kl. Leonides Lysiadou,Athens,Male,Tiberius Claudius Leonides Lysiadou,Melite,True,True,Leonid,Claudii of Melite,622,"Statue Base for an Unknown Grandson of T. Kl. Sospis, Daduch",Base,Dedication,Upper Terrace,200.0,10,0.0200,7,18,64,72,100,67,17,42,391,197,28,27,47,27,12,0,47,22,0,29,26,1,0,,1,1,0,0,1,154,,,,False,307,169,73,37,0,4,4,0,1,4,0,1016,3016,2460,622,,,"Father of  T. Kl Lysidaes (155). Founder of Leonid Line, first to hold the daduchy",
Kerykes,Eleusis,Genos,Daduch,Eleusis,Sacred Official,Honoratiane Polykharmis Polykharmou,Athens,Female,Honoratiane Polykharmis Polykharmou,,True,True,Demostratid-Leonid,Claudii of Melite,648,"Statue Base for Iun. Themistokleia, Daughter of Honoratiane Polykharmis, Hearth-Initiate",Base,Dedication,,240.0,10,0.0180,7,18,64,72,100,67,17,42,391,197,28,27,47,27,12,0,47,22,0,29,26,2,0,,1,2,0,0,2,,,,,False,168,144,39,32,0,2,5,0,1,5,0,1016,3016,2492,648,,,,
Kerykes,Eleusis,Genos,Daduch,Eleusis,Sacred Official,Honoratiane Polykharmis Polykharmou,Athens,Female,Honoratiane Polykharmis Polykharmou,,True,True,Demostratid-Leonid,Claudii of Melite,639,"Statue Base for Honoratiane Polykharmis, Daughter of Honoratianos Polykharmos, Hearth-Initiate",Base,Dedication,North of the Telesterion,220.0,10,0.0250,7,18,64,72,100,67,17,42,391,197,28,27,47,27,12,0,47,22,0,29,26,2,0,,1,2,0,0,2,,,,,False,160,155,30,27,0,2,1,0,1,1,0,1016,3016,2492,639,,,,
Kerykes,Eleusis,Genos,Daduch,Eleusis,Sacred Official,"Aerarius Sosipatros, Daduch",Athens,Male,Aerarius Sosipatros,,True,True,,,654,"Statue Base for Aerarios Sosipatros, Daduch",Base,Dedication,,275.0,50,0.0350,7,18,64,72,100,67,17,42,391,197,28,27,47,27,12,0,47,22,0,29,26,1,3,,1,1,0,0,1,,,,,False,79,77,16,15,3,1,3,3,1,3,0,1016,3016,2517,654,,,,
Kerykes,Eleusis,Genos,Daduch,Eleusis,Sacred Official,Damoteles,Athens,Male,Damoteles,,True,False,,,654,"Statue Base for Aerarios Sosipatros, Daduch",Base,Dedication,,275.0,50,0.0350,7,18,64,72,100,67,17,42,391,197,28,27,47,27,12,0,47,22,0,29,26,1,0,,1,1,0,0,1,,,,,False,79,77,16,15,3,1,3,3,1,3,0,1016,3016,2518,654,,,,
Kerykes,Eleusis,Genos,Daduch,Eleusis,Sacred Official,Thisbianos,Athens,Male,Thisbianos,,True,False,,,654,"Statue Base for Aerarios Sosipatros, Daduch",Base,Dedication,,275.0,50,0.0350,7,18,64,72,100,67,17,42,391,197,28,27,47,27,12,0,47,22,0,29,26,1,0,,1,1,0,0,1,,,,,False,79,77,16,15,3,1,3,3,1,3,0,1016,3016,2519,654,,,,
Kerykes,Eleusis,Genos,Altar-Priest,Eleusis,Sacred Official,Epikrates Kallimakhou,Athens,Male,Epikrates Kallimakhou,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,3,7,7,7,4,0,7,4,0,3,2,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3030,2062,300,,,,
Kerykes,Eleusis,Genos,Altar-Priest,Eleusis,Sacred Official,Philoxenidos (Sophokleous),Athens,Male,Philoxenidos Sophokleous,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,3,7,7,7,4,0,7,4,0,3,2,1,0,,2,2,0,0,2,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3030,2094,300,,,,
Kerykes,Eleusis,Genos,Altar-Priest,Eleusis,Sacred Official,Kephisodoros,Athens,Male,Kephisodoros Kephisodoros,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,3,7,7,7,4,0,7,4,0,3,2,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3030,2095,300,,,,
Kerykes,Eleusis,Genos,Altar-Priest,Eleusis,Sacred Official,T. Fl. Straton II,Athens,Male,Titus Flavius Straton,Paiania,True,True,,Flavii of Paiania,487,Statue Base for T. Fl. Euthykomas Paianieus,Altar,Dedication,,166.0,10,0.0270,7,18,64,72,100,67,17,42,391,197,3,7,7,7,4,0,7,4,0,3,2,1,0,,1,1,0,0,1,140,,,,False,247,169,83,48,1,3,6,1,1,6,0,1016,3030,2313,487,,,,
Kerykes,Eleusis,Genos,Altar-Priest,Eleusis,Sacred Official,L. Memmius Altar-Priest,Athens,Male,Lucius Memmius,,True,True,,TBD,503,"Statue Base for L. Memmios, Altar-Priest, of Thorikos",Other/Fragment,Dedication,Before the Telestrion,178.5,3,0.0250,7,18,64,72,100,67,17,42,391,197,3,7,7,7,4,0,7,4,0,3,2,2,3,,7,9,6,1,2,,,,,False,512,438,101,84,4,6,5,3,1,1,4,1016,3030,2339,503,,,,
Kerykes,Eleusis,Genos,Altar-Priest,Eleusis,Sacred Official,L. Memmius Altar-Priest,Athens,Male,Lucius Memmius,,True,True,,TBD,493,"Statue Base for Ael. Kephisodora, Daughter of Daduch Kl. Lysiades",Building or Monument,Dedication,,170.0,10,0.0250,7,18,64,72,100,67,17,42,391,197,3,7,7,7,4,0,7,4,0,3,2,2,3,,7,9,6,1,2,,,,,False,371,176,113,56,1,5,5,3,1,5,0,1016,3030,2339,493,,,,
Kerykes,Eleusis,Genos,Altar-Priest,Eleusis,Sacred Official,Ti. Kl. Sospis Lysiadou,Athens,Male,Tiberius Claudius Sospis Lysiadou,Melite,True,True,Leonid,Claudii of Melite,622,"Statue Base for an Unknown Grandson of T. Kl. Sospis, Daduch",Base,Dedication,Upper Terrace,200.0,10,0.0200,7,18,64,72,100,67,17,42,391,197,3,7,7,7,4,0,7,4,0,3,2,2,0,,1,3,2,0,1,Claudius 158,,,,False,307,169,73,37,0,4,4,0,1,4,0,1016,3030,2376,622,,,"Husband of Kl. Philippe, together they form the Demostratid-Leonid bridge. They sire T. Kl. Lysiades (159), and T. Kl. Demostratos (160), and T. Kl. Leonides (161), and Kl. Philippe (162)",
Kerykes,Eleusis,Genos,Altar-Priest,Eleusis,Sacred Official,Ti. Kl. Sospis Lysiadou,Athens,Male,Tiberius Claudius Sospis Lysiadou,Melite,True,True,Leonid,Claudii of Melite,514,Catalog of the Prytaneis of the Tribe of Antiokhis,Stele,Other/Uncertain,South Wall,191.0,10,0.0110,7,18,64,72,100,67,17,42,391,197,3,7,7,7,4,0,7,4,0,3,2,2,0,,1,3,2,0,1,Claudius 158,,,,False,951,605,217,115,2,7,40,1,0,39,1,1016,3030,2376,514,,,"Husband of Kl. Philippe, together they form the Demostratid-Leonid bridge. They sire T. Kl. Lysiades (159), and T. Kl. Demostratos (160), and T. Kl. Leonides (161), and Kl. Philippe (162)",
Kerykes,Eleusis,Genos,Altar-Priest,Eleusis,Sacred Official,"T. Fl., Altar-Priest",Athens,Male,Titus Flavius,Akharnai,True,True,Titii Flavii of Acharnai,,653,"Statue Base for a Unknown T. Fl., Altar-Priest",Column/Herm,Dedication,,250.0,50,0.0250,7,18,64,72,100,67,17,42,391,197,3,7,7,7,4,0,7,4,0,3,2,1,0,,1,1,0,0,1,,,,,False,148,93,58,32,0,3,1,0,1,1,0,1016,3030,2516,653,,,116,
Kerykes,Eleusis,Genos,Pyrphoros,Eleusis,Sacred Official,Leontios Timarkhou Kephesieos,Athens,Male,Leontios Kephesieos,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,4,2,2,2,0,0,2,0,0,2,2,1,0,,3,3,2,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3031,2063,300,,,,
Kerykes,Eleusis,Genos,Pyrphoros,Eleusis,Sacred Official,Isidote Eisaiou,Athens,Female,Isidote Eisaiou,,True,False,,,502,"Statue Base for Isidote, Daughter of Isaios, Hierophantes",Base,Dedication,Before the Telestrion,184.0,16,0.0200,7,18,64,72,100,67,17,42,391,197,4,2,2,2,0,0,2,0,0,2,2,1,0,,2,2,0,0,2,,,,,False,665,653,128,120,2,5,6,0,1,3,3,1016,3031,2335,502,,,,
Kerykes,Eleusis,Genos,Priest of the Graces,Athens,Sacred Official,Leontios Timarkhou Kephesieos,Athens,Male,Leontios Kephesieos,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,2,3,3,3,0,0,3,0,0,2,2,1,0,,3,3,2,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3032,2063,300,,,,
Kerykes,Eleusis,Genos,Priest of the Graces,Athens,Sacred Official,Menandros Asklepiodotou,Athens,Male,Menandros Asklepiodotou,,True,False,,,333,Statue Base for Menandros Asklepiodotou Gargettios,Base,Dedication,Before the Telestrion,20.0,10,0.0220,7,18,64,72,100,67,17,42,391,197,2,3,3,3,0,0,3,0,0,2,2,1,0,,2,3,2,1,0,,,,,False,119,85,30,19,0,1,1,0,1,1,0,1016,3032,2131,333,,,,
Kerykes,Eleusis,Genos,Priest of the Graces,Athens,Sacred Official,"Alkamenes, Pyrphoros",Athens,Male,Alkamenes,,True,False,,,530,"Relief Dedicated by Alkamenes, Pyrphoros",Base,Dedication,,150.5,99,0.0085,7,18,64,72,100,67,17,42,391,197,2,3,3,3,0,0,3,0,0,2,2,1,0,,1,1,1,0,0,,,,,False,46,34,9,7,0,1,1,0,0,1,0,1016,3032,2419,530,,,,
Kerykes,Eleusis,Genos,Priest of Artemis Epipyrgidia,Athens,Sacred Official,Leontios Timarkhou Kephesieos,Athens,Male,Leontios Kephesieos,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,1,1,1,0,0,1,0,0,2,1,1,0,,3,3,2,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3033,2063,300,,,,
Kerykes,Eleusis,Genos,Priest of the Panages,Athens,Sacred Official,Theophilos Menekrates,Athens,Male,Theophilos Menekrates,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,4,3,3,3,1,0,3,1,0,3,3,1,0,,1,1,1,0,0,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3034,2065,300,,,,
Kerykes,Eleusis,Genos,Priest of the Panages,Athens,Sacred Official,[?] Son of Heroxenos Marathonios,Athens,Male,Heroxenou,Marathon,True,False,,,443,Statue Base for a Son of Heroxenos of Marathon,Base,Dedication,,137.5,25,0.0220,7,18,64,72,100,67,17,42,391,197,4,3,3,3,1,0,3,1,0,3,3,1,1,,1,1,1,0,0,,,,,True,113,58,31,15,1,3,2,1,1,2,0,1016,3034,2237,443,,,,
Kerykes,Eleusis,Genos,Priest of the Panages,Athens,Sacred Official,P. Ail. Herennius Dexippos,Athens,Male,Publius Aelius Herennius Dexippos,,True,True,,,656,"Statue Base for P. Ael. Herennius Dexippos of Hermos, Priest of the Panages",Base,Dedication,North of the Telesterion,270.0,10,0.0250,7,18,64,72,100,67,17,42,391,197,4,3,3,3,1,0,3,1,0,3,3,1,0,,2,3,2,1,0,,,,,False,126,61,42,24,0,2,1,0,1,1,0,1016,3034,2522,656,,,,
Kerykes,Eleusis,Genos,Priest of Hermes Patroos,Athens,Sacred Official,Gorgippos Eudemos,Athens,Male,Gorgippos Eudemos,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,1,1,1,0,0,1,0,0,2,1,1,0,,2,2,2,0,0,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3035,2066,300,,,,
Kerykes,Eleusis,Genos,Priest of Apollo Pythios,Athens,Sacred Official,Gorgippos Eudemos,Athens,Male,Gorgippos Eudemos,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,1,1,1,0,0,1,0,0,2,1,1,0,,2,2,2,0,0,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3036,2066,300,,,,
Kerykes,Eleusis,Genos,Stone-bearer,Eleusis,Sacred Official,Dositheos Kleomenes,Athens,Male,Dositheos Kleomenes,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,2,2,2,2,1,0,2,1,0,3,2,1,0,,5,5,4,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3037,2067,300,,,,
Kerykes,Eleusis,Genos,Stone-bearer,Eleusis,Sacred Official,M. Aur. Prosdektos Pistokrates,Athens,Male,Marcus Aurelius Prosdektos Pistokrates,,True,True,,,624,Statue Base for a M. Aur. Prosdektos Pistokratous Kephalethen,Base,Dedication,Before the Telestrion,200.0,10,0.0210,7,18,64,72,100,67,17,42,391,197,2,2,2,2,1,0,2,1,0,3,2,1,1,,3,4,1,0,2,,,,,False,237,228,42,39,2,3,2,1,1,2,0,1016,3037,2463,624,,,,
Kerykes,Eleusis,Genos,Priest of Zeus Horios,Athens,Sacred Official,Dositheos Kleomenes,Athens,Male,Dositheos Kleomenes,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,1,1,1,0,0,1,0,0,2,1,1,0,,5,5,4,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3038,2067,300,,,,
Kerykes,Eleusis,Genos,Priest of Athena Horios,Athens,Sacred Official,Dositheos Kleomenes,Athens,Male,Dositheos Kleomenes,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,1,1,1,0,0,1,0,0,2,1,1,0,,5,5,4,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3039,2067,300,,,,
Kerykes,Eleusis,Genos,Priest of Poseidon Prosbasterios,Athens,Sacred Official,Dositheos Kleomenes,Athens,Male,Dositheos Kleomenes,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,1,1,1,0,0,1,0,0,2,1,1,0,,5,5,4,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3040,2067,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Diotimos Diodorou,Athens,Male,Diotimos Diodorou,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2061,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Aristodemos Argeiou,Athens,Male,Aristodemos Argeiou,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2068,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Menneos Menneou,Athens,Male,Menneos Menneou,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2069,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Philemon Philemonos,Athens,Male,Philemon Philemonos,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2070,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Apolexis Apellikontos,Athens,Male,Apolexis Apellikontos,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2071,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Demokhares Menandros,Athens,Male,Demokhares Menandros,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2072,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Sarapion Diokleous,Athens,Male,Sarapion Diokleous,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2073,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Diokles Diokleous,Athens,Male,Diokles Diokleous,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2074,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Arkhitimos Arkhitimou,Athens,Male,Arkhitimos Arkhitimou,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2075,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Themistokles Xenokleous,Athens,Male,Themistokles Xenokleous,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2076,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Dionysodoros Dionysodorou,Athens,Male,Dionysodoros Dionysodorou,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2077,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Kikhesias Leontos,Athens,Male,Kikhesias Leontos,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2078,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Apollonios Ktesikleous,Athens,Male,Apollonios Ktesikleous,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2079,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Demostratos Dionysiou,Athens,Male,Demostratos Dionysiou,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2080,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Timosthenes Timarkhou,Athens,Male,Timosthenes Timarkhou,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2081,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Menandros Demokharous,Athens,Male,Menandros Demokharous,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2082,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Aristaikhmos Ammoniou,Athens,Male,Aristaikhmos Ammoniou,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2083,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Sophokles Philotou,Athens,Male,Sophokles Philotou,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2084,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Iophon Dionysodoros Deiradiotes,Athens,Male,Iophon Deiradiotes,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2086,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Alexandros Agathokleous,Athens,Male,Alexandros Agathokleous,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2087,300,,,,
Kerykes,Eleusis,Genos,Hymnagogos,Eleusis,Sacred Official,Euphron Euphrontos,Athens,Male,Euphron Euphrontos,,True,False,,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,23,23,23,0,0,23,0,0,2,1,1,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,3042,2088,300,,,,
