"IE","Sponsor","Honorand","Inscription","Object Type","Inscription Type","Location","Date","Date Span","Word Count","Character Count","Text","References","Sponsor Class","Sponsor Origin","Sponsor Status","Sponsor Type","Sponsor Gender","Sponsor Family","Sponsor Extended Family","Sponsor Deme","Honorand Origin","Honorand Status","Honorand Type","Honorand Gender","Honorand Family","Honorand Extended Family","Honorand Deme","Inscription ID","Sponsor ID","Honorand ID","Sponsor Uncertainty","Honorand Uncertainty"
"364","Ti. Kl. Hipparkhos Herodou","Kl. Alkia","Monument for Klaudia Alkia","Base","Dedication","",65,10,28,170,"Τιβέριος Κλαύδιος Ἡρώδου υἱὸς Ἵππαρχος Μαραθώνιος τὴν ἑαυτοῦ θυγατέρα Κλαυδίαν Ἀλκίαν μυηθεῖσαν ἀφ ἑστίας Δήμητρι καὶ Κόρῃ ἐπὶ ἱερείας Κλεοῦς τῆς Εὐκλέους Φλυέως γόνῳ δὲ Νεικοδήμου Ἑρμείου θυγατρός","IG II2 3604 A,Schmalz 178","Person","Athenian","Athenian with Roman Citizenship","","Male","Herodian","Herodian-Eukleid","Marathon","Athenian","Athenian with Roman Citizenship","","Female","Herodian","Herodian-Eukleid","Marathon",364,2165,2166,f,f
"365","Fl. Sophia","T. Fl. Sophokles T. Fl. Kononos","Statue Base for Titus Flavius Sophokles T. Flavii Kononos Sounieus","Base","Dedication","",75,10,20,108,"Τίτον Φλάουιον Σοφοκλέα Σουνιέα Τίτου Φλαουίου Κόνωνος υἱὸν μυηθέντα ἀφ ἑστίας ἡ τή θη Φλαουία Σοφία Δήμητρι καὶ Κόρηι ἀνέθηκεν","IG II2 3552,Schmalz 181","Person","Athenian","Athenian with Roman Citizenship","","Female","","","Sounion","Athenian","Athenian with Roman Citizenship","","Male","","","Sounion",365,2168,2167,f,f
"366","Fl. Sophia","T. Fl. Konon Kononos","Statue Base for Titus Flavius Konon Kononos Sounieus","Base","Dedication","",77.5,5,20,116,"Τίτον Φλάουιον Κόνωνα Κόνωνος Σουνιέα Φλαουία Σοφία Ποπλίου Λικιννίου Ἀττικοῦ ἐξ Οἴου θυγάτηρ τὸν ἑαυτῆς υἱὸν Δήμητρι καὶ Κόρῃ ἀνέθηκεν","IG II2 3953,Schmalz 218","Person","Athenian","Athenian with Roman Citizenship","","Female","","","Sounion","Athenian","Athenian with Roman Citizenship","","Male","","","Sounion",366,2168,2169,f,f
"367","Fl. Sophia","T. Fl. Sophokles T. Fl. Kononos","Statue Base for Titus Flavius Sophokles Kononos Sounieus","Base","Dedication","",77.5,5,20,118,"Τίτον Φλάουιον Σοφοκλέα Κόνωνος Σουνιέα Φλαουία Σοφία Ποπλίου Λικιννίου Ἀττικοῦ ἐξ Οἴου θυγάτηρ τὸν ἑαυτῆς υἱὸν Δήμητρι καὶ Κόρῃ ἀνέθηκεν","IG II2 3954,Schmalz 219","Person","Athenian","Athenian with Roman Citizenship","","Female","","","Sounion","Athenian","Athenian with Roman Citizenship","","Male","","","Sounion",367,2168,2167,f,f
"370","P. Fulvius Metrodoros","P. Fulvius Maximos Sounieus","Statue Base for Publius Fulvius Metrodoros, Hearth-Initiate","Base","Dedication","",85,10,18,108,"Πούπλιος Φούλβιος Μάξιμος Σουνιεὺς μυηθέντα ἀφ ἑστίας Πούπλιον Φούλβιον Μητρόδωρον τὸν ἑαυτοῦ υἱὸν Δή μητρι καὶ Κόρῃ ἀνέθηκεν","IG II2 3581 +","Person","Athenian","Athenian with Roman Citizenship","","Male","","","Sounion","Athenian","Athenian with Roman Citizenship","","Male","","","Sounion",370,2172,2171,f,f
"371","T. Kl. Lysiades Patronos","Kl. Philoxena Patronos","Statue Base for Klaudia Philoxena, Hierophantis","Base","Dedication","",97.5,15,35,238,"ἱερόφαντιν τῆς Νεωτέρας Κλαυδίαν Φιλοξέναν Τιβερίου Κλαυδίου Πάτρωνος Μελιτέως θυγατέρα ἀργυρώσασαν τὸν βωμὸν τῆς νεωτέρας Θεοῦ ἐπιμεληθέντος τῆς ἀναθέσεως τοῦ υἱοῦ αὐτῆς Τιβερίου Κλαυδίου Λυσιάδου τοῦ Τιβερίου Κλαυδίου Πάτρωνος υἱοῦ Μελιτέως ἐπὶ ἱερείας Κλαυδίας Τιμοθέας","IG II2 3585","Person","Athenian","Athenian with Roman Citizenship","","Male","","","Melite","Athenian","Athenian with Roman Citizenship","","Female","","","Melite",371,2174,2173,f,f
"373","Kl. [?] Father of Seilianos","G. Kl. Seilianos Polykritos","G. Kl. Seilianos Polykritos, Hearth-Initiate","Building or Monument","Dedication","",97.5,15,24,147,"Κλαύδιος καὶ Κλαυδία Γάιον Κλαύδιον Σειλιανὸν Πολύκριτον τὸν υἱὸν μυηθέντα ἀφ ἑστίας ταῖν Θεαῖν ἀνέθηκαν ἐπὶ ἱερείας Κλαυδίας Τειμοθέας τῆς Τειμοθέου Γαργηττίου θυ γατρός","IG II2 3586","Person","Athenian","Athenian with Roman Citizenship","","Male","","","","Athenian","Athenian with Roman Citizenship","","Male","","","",373,2177,2176,t,f
"373","Kl. [?] Mother of Seilianos","G. Kl. Seilianos Polykritos","G. Kl. Seilianos Polykritos, Hearth-Initiate","Building or Monument","Dedication","",97.5,15,24,147,"Κλαύδιος καὶ Κλαυδία Γάιον Κλαύδιον Σειλιανὸν Πολύκριτον τὸν υἱὸν μυηθέντα ἀφ ἑστίας ταῖν Θεαῖν ἀνέθηκαν ἐπὶ ἱερείας Κλαυδίας Τειμοθέας τῆς Τειμοθέου Γαργηττίου θυ γατρός","IG II2 3586","Person","Athenian","Athenian with Roman Citizenship","","Female","","","","Athenian","Athenian with Roman Citizenship","","Male","","","",373,2178,2176,t,f
"377","Thrasyllos Ammoniou","[?] Wife of Ammonios Kholleides","Statue Base for the Unknown Wife of Ammonios of Kholleidai","Base","Dedication","",87.5,25,29,160,"Ἀμμώνιος Χολλείδης τὴν γενομένην ἑαυτοῦ γυναῖκα καὶ ὁ κῆρυξ τῆς ἐξ Ἀρείου πάγου βουλῆς Θράσυλλος Ἀμμωνίου Χολλείδης τὴν ἑαυτοῦ μητέρα ἀνέθηκαν ἀρετῆς ἕνεκεν καὶ τῆς πρὸς τὰς Θεὰς εὐσεβείας","IG II2 3558,Schmalz 224,SEG 59 224","Person","Athenian","Athenian without Roman Citizenship","","Male","","","Kholleidai","Athenian","Athenian without Roman Citizenship","","Female","","","",377,2182,2181,f,t
"378","Areopagus","Eraton Eratonos","Statue Base for Eraton Eratonos Besaieus","Base","Dedication","",50.5,99,16,67,"ἡ βουλὴ ἡ ἐξ Ἀρείου πάγου καὶ ἡ βουλὴ τῶν Χ Ἐράτωνα Ἐράτωνος Βησαιέα ἀρετῆς ἕνεκεν","IG II2 3931","Institution","Athenian","","Public","","","","","Athenian","Athenian without Roman Citizenship","","Male","","","Besa",378,1000,2183,f,f
"378","Boule","Eraton Eratonos","Statue Base for Eraton Eratonos Besaieus","Base","Dedication","",50.5,99,16,67,"ἡ βουλὴ ἡ ἐξ Ἀρείου πάγου καὶ ἡ βουλὴ τῶν Χ Ἐράτωνα Ἐράτωνος Βησαιέα ἀρετῆς ἕνεκεν","IG II2 3931","Institution","Athenian","","Public","","","","","Athenian","Athenian without Roman Citizenship","","Male","","","Besa",378,1001,2183,f,f
"381","Demos","[.]ppos Herokleitou","Statue Base for a [-]ppos Herakleitou Gargettios","Base","Dedication","",50.5,99,9,55,"ὁ δῆμος ππον Ἡρακλείτου Γαργήττιον ἀρετῆς ἕνεκεν καὶ σωφροσύνης","IG II2 3914","Institution","Athenian","","Public","","","","","Athenian","Athenian without Roman Citizenship","","Male","","","Gargettos",381,1002,2186,f,f
"383","Areopagus","T. Fl [?]","Statue Base for a T. Flavius","Building or Monument","Dedication","",50.5,99,16,55,"ἡ βουλὴ ἡ ἐξ Ἀρείου πάγου καὶ ἡ βουλὴ τῶν Χ καὶ ὁ δῆμος Τίτον Φλαούιον","IG II2 4198","Institution","Athenian","","Public","","","","","Athenian","Athenian without Roman Citizenship","","Uncertain","","","",383,1000,2189,f,t
"383","Boule","T. Fl [?]","Statue Base for a T. Flavius","Building or Monument","Dedication","",50.5,99,16,55,"ἡ βουλὴ ἡ ἐξ Ἀρείου πάγου καὶ ἡ βουλὴ τῶν Χ καὶ ὁ δῆμος Τίτον Φλαούιον","IG II2 4198","Institution","Athenian","","Public","","","","","Athenian","Athenian without Roman Citizenship","","Uncertain","","","",383,1001,2189,f,t
"383","Demos","T. Fl [?]","Statue Base for a T. Flavius","Building or Monument","Dedication","",50.5,99,16,55,"ἡ βουλὴ ἡ ἐξ Ἀρείου πάγου καὶ ἡ βουλὴ τῶν Χ καὶ ὁ δῆμος Τίτον Φλαούιον","IG II2 4198","Institution","Athenian","","Public","","","","","Athenian","Athenian without Roman Citizenship","","Uncertain","","","",383,1002,2189,f,t
"389","Areopagus","Tryphon Phylasios","Son of Tryphon Phylasios","Building or Monument","Dedication","",50.5,99,32,163,"ἡ βουλὴ ἡ ἐξ Ἀρείου πάγου καὶ ἡ βουλὴ τῶν ἑξακοσίων καὶ ὁ δῆμος Τρύφωνος Φυλάσιον ἀρετῆς ἕνεκεν αἰτησαμένων τῶν γονέων Τρύφωνος Φυλασίου καὶ Ἄβαντος Ἀχαρνέ ως θυγατρὸς Δήμητρι καὶ Κόρηι ἀνέθηκαν","SEG 56 4","Institution","Athenian","","Public","","","","","Athenian","Athenian without Roman Citizenship","","Male","","","Phlya",389,1000,2196,f,f
"389","Boule","Tryphon Phylasios","Son of Tryphon Phylasios","Building or Monument","Dedication","",50.5,99,32,163,"ἡ βουλὴ ἡ ἐξ Ἀρείου πάγου καὶ ἡ βουλὴ τῶν ἑξακοσίων καὶ ὁ δῆμος Τρύφωνος Φυλάσιον ἀρετῆς ἕνεκεν αἰτησαμένων τῶν γονέων Τρύφωνος Φυλασίου καὶ Ἄβαντος Ἀχαρνέ ως θυγατρὸς Δήμητρι καὶ Κόρηι ἀνέθηκαν","SEG 56 4","Institution","Athenian","","Public","","","","","Athenian","Athenian without Roman Citizenship","","Male","","","Phlya",389,1001,2196,f,f
"389","Demos","Tryphon Phylasios","Son of Tryphon Phylasios","Building or Monument","Dedication","",50.5,99,32,163,"ἡ βουλὴ ἡ ἐξ Ἀρείου πάγου καὶ ἡ βουλὴ τῶν ἑξακοσίων καὶ ὁ δῆμος Τρύφωνος Φυλάσιον ἀρετῆς ἕνεκεν αἰτησαμένων τῶν γονέων Τρύφωνος Φυλασίου καὶ Ἄβαντος Ἀχαρνέ ως θυγατρὸς Δήμητρι καὶ Κόρηι ἀνέθηκαν","SEG 56 4","Institution","Athenian","","Public","","","","","Athenian","Athenian without Roman Citizenship","","Male","","","Phlya",389,1002,2196,f,f
"394","Boule","[?] Kanephoros","Dedication to Dionysios Lenaios","Base","Dedication","",100.5,199,5,33,"ἡ βουλὴ κανηφορήσασαν Διονύσῳ Ληναίωι","IG II2 3567","Institution","Athenian","","Public","","","","","Athenian","Athenian without Roman Citizenship","","Male","","","",394,1001,2198,f,f
"396","Demos","[?] Daughter of [.]dous","Statue Base for an Unknown Hearth-Initiate","Base","Dedication","",100.5,199,8,45,"ὁ δῆμος δους Ἁμαξαντέως θυγατέρα μυηθεῖσαν ἀφ ἑστίας","IG II2 3569","Institution","Athenian","","Public","","","","","Athenian","Athenian without Roman Citizenship","","Female","","","",396,1002,2201,f,f
"399","Kallikleia","Kallisto Kallimakhou","Statue Base for Kallisto, Daughter of Kallimakhos","Base","Dedication","Before the Telestrion",100.5,199,35,196,"οὔνομα Καλλιστώ μήτηρ δέ με Καλλίκλεια θυγατέρα ἰφθείμην εἵσατο Καλλιμάχου τοῦτο δὲ πατρὶ φίλωι μοι Ἀρήιος ὤπασεν ἕδρη ἐς γέρας ἀθανάτων ἱστάμεθ ἀγχίθυροι Δηοῦς καὶ Κούρης δαιδηφό ρου οὐδέ με νύκτες λήσοντ ἠελίου κάλλει λαμπόμεναι","IG II2 4058","Person","Athenian","Athenian without Roman Citizenship","","Female","","","","Athenian","Athenian without Roman Citizenship","","Female","","","",399,2207,2206,f,f
"402","Areopagus","T. [?]","Statue Base for an Unknown Individual","Base","Dedication","",100.5,199,15,54,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν καὶ ὁ δῆμος ὁ Ἀθηναίων Τίτον","IG II2 4205","Institution","Athenian","","Public","","","","","Athenian","Athenian with Roman Citizenship","","Uncertain","","","",402,1000,2212,f,t
"402","Boule","T. [?]","Statue Base for an Unknown Individual","Base","Dedication","",100.5,199,15,54,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν καὶ ὁ δῆμος ὁ Ἀθηναίων Τίτον","IG II2 4205","Institution","Athenian","","Public","","","","","Athenian","Athenian with Roman Citizenship","","Uncertain","","","",402,1001,2212,f,t
"402","Demos","T. [?]","Statue Base for an Unknown Individual","Base","Dedication","",100.5,199,15,54,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν καὶ ὁ δῆμος ὁ Ἀθηναίων Τίτον","IG II2 4205","Institution","Athenian","","Public","","","","","Athenian","Athenian with Roman Citizenship","","Uncertain","","","",402,1002,2212,f,t
"432","[?] Woman","[?] Husband of Woman","Dedication by a Woman for her Family","Base","Dedication","",150.5,299,15,67,"ΙΕΑ ατου γυνὴ ὑπὲρ ἑαυτῆς καὶ τῶν τέκνων καὶ τοῦ ἀνδρὸς καὶ τῶν θρεμμάτων ἀνέθηκε","SEG 56 4","Person","Athenian","Athenian without Roman Citizenship","","Female","","","","Athenian","Athenian without Roman Citizenship","","Male","","","",432,2219,2220,t,t
"435","Eumolpidai","[?] Priest","Statue Base for an Unknown Individual, Dedicated by the Eumolpidai, Lykomidai","Base","Dedication","Before the Telestrion",125,40,32,158,"Εὐμολπιδῶν καὶ Λυκομιδῶν τὰ γένη διὰ βίου ἐν Ἐλευσεῖνι μὲν τῶν Ἁλῴων ἐν Σάμῳ δὲ τῆς ως εὐσεβείας ἕνεκα τῆς πρὸς τὰς θεὰς ἀνέθηκαν ἐπὶ ἱερείας Φλαουίας Λαοδαμείας τῆς Κλείτου Φλυέως θυγατρός","IG II2 3559","Institution","Eleusinian","","Genos","","","","","Athenian","Athenian without Roman Citizenship","","Male","","","",435,1015,2225,f,t
"435","Lykomidai","[?] Priest","Statue Base for an Unknown Individual, Dedicated by the Eumolpidai, Lykomidai","Base","Dedication","Before the Telestrion",125,40,32,158,"Εὐμολπιδῶν καὶ Λυκομιδῶν τὰ γένη διὰ βίου ἐν Ἐλευσεῖνι μὲν τῶν Ἁλῴων ἐν Σάμῳ δὲ τῆς ως εὐσεβείας ἕνεκα τῆς πρὸς τὰς θεὰς ἀνέθηκαν ἐπὶ ἱερείας Φλαουίας Λαοδαμείας τῆς Κλείτου Φλυέως θυγατρός","IG II2 3559","Institution","Athenian","","Genos","","","","","Athenian","Athenian without Roman Citizenship","","Male","","","",435,1017,2225,f,t
"438","Boule of Korinth","Ti. Kl. Herodes Attikos Kl. Attikou","Statue Base for Ti. Kl. Attikos Herodes Kl. Attikou Marathonios, 'Son of Hellas'","Base","Dedication","",115,10,24,149,"Τιβέριον Κλαύδιον Ἀττικὸν Ἡρώδην Κλαυδίου Ἀττικοῦ τοῦ ἀρχιερέως ἀπὸ προγόνων υἱὸν καὶ Βιβουλλίας Ἀλκίας υἱὸν Ἑλλάδος κατὰ τὸ δόγμα τῆς Κορινθίων βουλῆς Κοκκήιος Κηνσωρεῖνος","IG II2 3604 B","Institution","Greek","","Public","","","","","Athenian","Athenian with Roman Citizenship","","Male","Herodian","Herodian-Eukleid","Marathon",438,1009,2226,f,f
"438","Boule of Korinth","Viboullia Alkia","Statue Base for Ti. Kl. Attikos Herodes Kl. Attikou Marathonios, 'Son of Hellas'","Base","Dedication","",115,10,24,149,"Τιβέριον Κλαύδιον Ἀττικὸν Ἡρώδην Κλαυδίου Ἀττικοῦ τοῦ ἀρχιερέως ἀπὸ προγόνων υἱὸν καὶ Βιβουλλίας Ἀλκίας υἱὸν Ἑλλάδος κατὰ τὸ δόγμα τῆς Κορινθίων βουλῆς Κοκκήιος Κηνσωρεῖνος","IG II2 3604 B","Institution","Greek","","Public","","","","","Athenian","Athenian with Roman Citizenship","","Female","Herodian","Herodian-Eukleid","",438,1009,2228,f,f
"438","Cocceius Censorinus","Ti. Kl. Herodes Attikos Kl. Attikou","Statue Base for Ti. Kl. Attikos Herodes Kl. Attikou Marathonios, 'Son of Hellas'","Base","Dedication","",115,10,24,149,"Τιβέριον Κλαύδιον Ἀττικὸν Ἡρώδην Κλαυδίου Ἀττικοῦ τοῦ ἀρχιερέως ἀπὸ προγόνων υἱὸν καὶ Βιβουλλίας Ἀλκίας υἱὸν Ἑλλάδος κατὰ τὸ δόγμα τῆς Κορινθίων βουλῆς Κοκκήιος Κηνσωρεῖνος","IG II2 3604 B","Person","Roman","Non-Athenian","","Male","","","","Athenian","Athenian with Roman Citizenship","","Male","Herodian","Herodian-Eukleid","Marathon",438,2229,2226,f,f
"438","Cocceius Censorinus","Viboullia Alkia","Statue Base for Ti. Kl. Attikos Herodes Kl. Attikou Marathonios, 'Son of Hellas'","Base","Dedication","",115,10,24,149,"Τιβέριον Κλαύδιον Ἀττικὸν Ἡρώδην Κλαυδίου Ἀττικοῦ τοῦ ἀρχιερέως ἀπὸ προγόνων υἱὸν καὶ Βιβουλλίας Ἀλκίας υἱὸν Ἑλλάδος κατὰ τὸ δόγμα τῆς Κορινθίων βουλῆς Κοκκήιος Κηνσωρεῖνος","IG II2 3604 B","Person","Roman","Non-Athenian","","Male","","","","Athenian","Athenian with Roman Citizenship","","Female","Herodian","Herodian-Eukleid","",438,2229,2228,f,f
