"Source","Target","Type","Label","Start","Stop","Weight","Inscription ID","IE","Inscription","Object","Inscription Type","Location","Date","Date Span","Word Count","Character Count","Text","References"
1000,2251,"Directed","IE 455: Base",145,350.0,1,455,"455","Statue Base for L. Vipsanios Aiolion Phlyeus, Exegete of the Eumolpidai","Base","Dedication","",145,10,61,350,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν φ καὶ ὁ δῆμος ὁ Ἀθηναίων Λούκιον Οὐιψάνιον Αἰολίωνα Φλυέα ἐξηγη τὴν Εὐμολπιδῶν ἄρξαντα τὴν ἐπώνυμον ἀρχήν στρατηγήσαντα γυμνασιαρχήσαντα ἐκ τῶν ἰδίων κηρυκεύσαντα τῆς ἐξ Ἀ ρείου πάγου βουλῆς ἀγωνοθετήσαντα τῶν μεγάλων Ἀσκληπιείων φ υἱὸν Λουκίου Οὐιψανίου Λαιλιανοῦ ἄρξαντος τὴν ἐπώνυμον ἀρχὴν πατέρα γυμνασιαρχήσαντος στρατηγήσαντος καὶ Οὐιψανίας Λαιλιανῆς σης υου σης Σ",""
1001,2251,"Directed","IE 455: Base",145,350.0,1,455,"455","Statue Base for L. Vipsanios Aiolion Phlyeus, Exegete of the Eumolpidai","Base","Dedication","",145,10,61,350,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν φ καὶ ὁ δῆμος ὁ Ἀθηναίων Λούκιον Οὐιψάνιον Αἰολίωνα Φλυέα ἐξηγη τὴν Εὐμολπιδῶν ἄρξαντα τὴν ἐπώνυμον ἀρχήν στρατηγήσαντα γυμνασιαρχήσαντα ἐκ τῶν ἰδίων κηρυκεύσαντα τῆς ἐξ Ἀ ρείου πάγου βουλῆς ἀγωνοθετήσαντα τῶν μεγάλων Ἀσκληπιείων φ υἱὸν Λουκίου Οὐιψανίου Λαιλιανοῦ ἄρξαντος τὴν ἐπώνυμον ἀρχὴν πατέρα γυμνασιαρχήσαντος στρατηγήσαντος καὶ Οὐιψανίας Λαιλιανῆς σης υου σης Σ",""
1002,2251,"Directed","IE 455: Base",145,350.0,1,455,"455","Statue Base for L. Vipsanios Aiolion Phlyeus, Exegete of the Eumolpidai","Base","Dedication","",145,10,61,350,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν φ καὶ ὁ δῆμος ὁ Ἀθηναίων Λούκιον Οὐιψάνιον Αἰολίωνα Φλυέα ἐξηγη τὴν Εὐμολπιδῶν ἄρξαντα τὴν ἐπώνυμον ἀρχήν στρατηγήσαντα γυμνασιαρχήσαντα ἐκ τῶν ἰδίων κηρυκεύσαντα τῆς ἐξ Ἀ ρείου πάγου βουλῆς ἀγωνοθετήσαντα τῶν μεγάλων Ἀσκληπιείων φ υἱὸν Λουκίου Οὐιψανίου Λαιλιανοῦ ἄρξαντος τὴν ἐπώνυμον ἀρχὴν πατέρα γυμνασιαρχήσαντος στρατηγήσαντος καὶ Οὐιψανίας Λαιλιανῆς σης υου σης Σ",""
1000,2264,"Directed","IE 503: Other/Fragment",178.5,350.0,1,503,"503","Statue Base for L. Memmios, Altar-Priest, of Thorikos","Other/Fragment","Dedication","Before the Telestrion",178.5,3,84,494,"ἡ πόλις Λούκιον Μέμμιον ἐπὶ βωμῶι Θορίκιον τὸν ἀπὸ δᾳδούχων καὶ ἀρχόντων καὶ στρατηγῶν καὶ ἀγωνοθετῶν τὸν καὶ αὐτὸν μετὰ τῶν ἄλλων ἀρχῶν καὶ λιτουργιῶν ἄρξαντα τὴν ἐπώνυμον ἀρχὴν καὶ στρατηγὸν ἐπὶ τὰ ὅπλα καὶ ἐπιμελητὴν γυμνασιαρχίας θεοῦ Ἁδριανοῦ καὶ ἀγωνοθέτην τρίς πρεσβευτήν τε πολλάκις περὶ τῶν μεγίστων ἐν οἷς καὶ περὶ γερουσίας μυήσαντα παρόντος θεοῦ Ἁδριανοῦ μυήσαντα θεὸν Λούκιον Οὐῆρον Ἀρμενιακὸν Παρθικὸν καὶ Αὐτοκράτορας Μᾶρκον Αὐρήλιον Ἀντωνῖνον καὶ Μᾶρκον Αὐρήλιον Κόμμοδον Γερμανικοὺς Σαρματικούς λιτουργήσαντα τοῖν Θεοῖν ἔτεσι νϛ τὸν ἀπ ἀρχιερέων τὸν φιλόπατριν","IG II2 3620"
1001,2264,"Directed","IE 503: Other/Fragment",178.5,350.0,1,503,"503","Statue Base for L. Memmios, Altar-Priest, of Thorikos","Other/Fragment","Dedication","Before the Telestrion",178.5,3,84,494,"ἡ πόλις Λούκιον Μέμμιον ἐπὶ βωμῶι Θορίκιον τὸν ἀπὸ δᾳδούχων καὶ ἀρχόντων καὶ στρατηγῶν καὶ ἀγωνοθετῶν τὸν καὶ αὐτὸν μετὰ τῶν ἄλλων ἀρχῶν καὶ λιτουργιῶν ἄρξαντα τὴν ἐπώνυμον ἀρχὴν καὶ στρατηγὸν ἐπὶ τὰ ὅπλα καὶ ἐπιμελητὴν γυμνασιαρχίας θεοῦ Ἁδριανοῦ καὶ ἀγωνοθέτην τρίς πρεσβευτήν τε πολλάκις περὶ τῶν μεγίστων ἐν οἷς καὶ περὶ γερουσίας μυήσαντα παρόντος θεοῦ Ἁδριανοῦ μυήσαντα θεὸν Λούκιον Οὐῆρον Ἀρμενιακὸν Παρθικὸν καὶ Αὐτοκράτορας Μᾶρκον Αὐρήλιον Ἀντωνῖνον καὶ Μᾶρκον Αὐρήλιον Κόμμοδον Γερμανικοὺς Σαρματικούς λιτουργήσαντα τοῖν Θεοῖν ἔτεσι νϛ τὸν ἀπ ἀρχιερέων τὸν φιλόπατριν","IG II2 3620"
1002,2264,"Directed","IE 503: Other/Fragment",178.5,350.0,1,503,"503","Statue Base for L. Memmios, Altar-Priest, of Thorikos","Other/Fragment","Dedication","Before the Telestrion",178.5,3,84,494,"ἡ πόλις Λούκιον Μέμμιον ἐπὶ βωμῶι Θορίκιον τὸν ἀπὸ δᾳδούχων καὶ ἀρχόντων καὶ στρατηγῶν καὶ ἀγωνοθετῶν τὸν καὶ αὐτὸν μετὰ τῶν ἄλλων ἀρχῶν καὶ λιτουργιῶν ἄρξαντα τὴν ἐπώνυμον ἀρχὴν καὶ στρατηγὸν ἐπὶ τὰ ὅπλα καὶ ἐπιμελητὴν γυμνασιαρχίας θεοῦ Ἁδριανοῦ καὶ ἀγωνοθέτην τρίς πρεσβευτήν τε πολλάκις περὶ τῶν μεγίστων ἐν οἷς καὶ περὶ γερουσίας μυήσαντα παρόντος θεοῦ Ἁδριανοῦ μυήσαντα θεὸν Λούκιον Οὐῆρον Ἀρμενιακὸν Παρθικὸν καὶ Αὐτοκράτορας Μᾶρκον Αὐρήλιον Ἀντωνῖνον καὶ Μᾶρκον Αὐρήλιον Κόμμοδον Γερμανικοὺς Σαρματικούς λιτουργήσαντα τοῖν Θεοῖν ἔτεσι νϛ τὸν ἀπ ἀρχιερέων τὸν φιλόπατριν","IG II2 3620"
1000,2264,"Directed","IE 695: Base",171,350.0,1,695,"486","Statue Base for the Savior Gods/Godesses of Brotherly Emperors, Dedicated by the Polis during the Epimelitea of Herodes","Base","Dedication","",171,10,8,61,"σωτῆρσι Θεοῖς φιλαδέλφων αὐτοκρατόρων ἡ πόλις Ἡρώδου ἐπιμελητεύοντος","IG II2 4779"
1001,2264,"Directed","IE 695: Base",171,350.0,1,695,"486","Statue Base for the Savior Gods/Godesses of Brotherly Emperors, Dedicated by the Polis during the Epimelitea of Herodes","Base","Dedication","",171,10,8,61,"σωτῆρσι Θεοῖς φιλαδέλφων αὐτοκρατόρων ἡ πόλις Ἡρώδου ἐπιμελητεύοντος","IG II2 4779"
1002,2264,"Directed","IE 695: Base",171,350.0,1,695,"486","Statue Base for the Savior Gods/Godesses of Brotherly Emperors, Dedicated by the Polis during the Epimelitea of Herodes","Base","Dedication","",171,10,8,61,"σωτῆρσι Θεοῖς φιλαδέλφων αὐτοκρατόρων ἡ πόλις Ἡρώδου ἐπιμελητεύοντος","IG II2 4779"
1000,2264,"Directed","IE 696: Base",171,350.0,1,696,"486","Statue Base for the Savior Gods/Godesses of the Brotherly Emperors, Dedicated By the Polis During the Epimelitea of Herodes","Base","Dedication","",171,10,8,61,"σωτῆρσι Θεαῖς φιλαδέλφων αὐτοκρατόρων ἡ πόλις Ἡρώδου ἐπιμελητεύοντος","IG II2 4779"
1001,2264,"Directed","IE 696: Base",171,350.0,1,696,"486","Statue Base for the Savior Gods/Godesses of the Brotherly Emperors, Dedicated By the Polis During the Epimelitea of Herodes","Base","Dedication","",171,10,8,61,"σωτῆρσι Θεαῖς φιλαδέλφων αὐτοκρατόρων ἡ πόλις Ἡρώδου ἐπιμελητεύοντος","IG II2 4779"
1002,2264,"Directed","IE 696: Base",171,350.0,1,696,"486","Statue Base for the Savior Gods/Godesses of the Brotherly Emperors, Dedicated By the Polis During the Epimelitea of Herodes","Base","Dedication","",171,10,8,61,"σωτῆρσι Θεαῖς φιλαδέλφων αὐτοκρατόρων ἡ πόλις Ἡρώδου ἐπιμελητεύοντος","IG II2 4779"
1003,2277,"Directed","IE 514: Stele",191,350.0,1,514,"514","Catalog of the Prytaneis of the Tribe of Antiokhis","Stele","Other/Uncertain","South Wall",191,10,120,875,"τοῦ μεγίστου Αὐτοκράτορος Καίαρος Μάρκου Αὐρηλίου Κομμόδου Ἀντωνίνου Σεβαστοῦ Εὐσεβοῦς Εὐτυχοῦς Βησαιέως πανηγυριαρχοῦντος ἐπὶ ἄρχοντος τῆς πόλεως Ἰουλίου Ἱεροφάντου στρατηγοῦντος ἐπὶ τὰ ὅπλα Αἰολίωνος Φλυέως Βοηδρομιῶνος οἱ πρυτάνεις τῆς Ἀντιοχίδος φυλῆς τιμήσαντες ἑαυτοὺς καὶ τοὺς ἀισίτους ἀνέγραψαν ἐπώνυμος Αἴλιος Λεύκιος Παλληνεύς Παλληνεῖς ἐπώνυμος Αἴλιος Λεύκιος Παλληνεύς Δημοσθένης Ἄνθου Ἀττικὸς Ἄνθου ιτέλης Λο Αἴλιος Φ Ἱερω Κλαύδιος Μ Ἀριστ Κλῆτος Ἐπιγόνου Διονύσιος Γλαύκου Κλαύδιος Νικηφόρος Μεγαλῖνος Ἀφροδισίου Χαιρέας Διογένους Ἀριστόβουλος Ζωσίμου Φλάουιος Στέφανος Ἀναφλύστιοι Αἴλιος Μᾶρκος Κλαύδιος Σεραπίων Ἰούλιος Καικιλιανός Τιμοκράτης Καρποδώρου Σημαχίδαι Εἰσίδωρος Θρασύβουλος Ἀρτέμωνος Εὐριπίδης Πρείμου Ἐπιτυγχάνων Ὀνήσιμος Εἰφικράτους ἀίσιτοι Ἰούλιος Ἱεροφάντης Αἴλιος Δᾳδοῦχος Ἑρέννιος Ἱεροκῆρυξ Κλαύδιος ἐπὶ βωμῷ Ι Αἰμ Αἰμ Ι Τίτιος Μολόσσιος Ἀλωπεκῆθεν Χρυσέρως Δείφιλος Χαρεισίου Νικόμαχος Δείφιλος Φυρνήσιοι Ὑγεῖνος Ἀρχιμήδους Κριωεῖς Νικόστρατος Νικίου Ργης της","IG II2 1792"
1000,2277,"Directed","IE 632: Base",210,350.0,1,632,"632","Statue Base for Kl. Menandra, Daughter of the Daduch Kl. Philippos","Base","Dedication","Before the Telestrion",210,10,32,169,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος ὁ Ἀθηναίων Κλαυδί αν Μενάνδραν Κλαυδίου Φιλίππου τοῦ δᾳδουχήσαντος θυγατέρα Κλαυδίου Δημοστράτου ἔγγονον Αἰλίου Πραξαγόρου ἀ πόγονον ἀρετῆς ἕνεκεν","IG II2 4088"
1001,2277,"Directed","IE 632: Base",210,350.0,1,632,"632","Statue Base for Kl. Menandra, Daughter of the Daduch Kl. Philippos","Base","Dedication","Before the Telestrion",210,10,32,169,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος ὁ Ἀθηναίων Κλαυδί αν Μενάνδραν Κλαυδίου Φιλίππου τοῦ δᾳδουχήσαντος θυγατέρα Κλαυδίου Δημοστράτου ἔγγονον Αἰλίου Πραξαγόρου ἀ πόγονον ἀρετῆς ἕνεκεν","IG II2 4088"
1002,2277,"Directed","IE 632: Base",210,350.0,1,632,"632","Statue Base for Kl. Menandra, Daughter of the Daduch Kl. Philippos","Base","Dedication","Before the Telestrion",210,10,32,169,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος ὁ Ἀθηναίων Κλαυδί αν Μενάνδραν Κλαυδίου Φιλίππου τοῦ δᾳδουχήσαντος θυγατέρα Κλαυδίου Δημοστράτου ἔγγονον Αἰλίου Πραξαγόρου ἀ πόγονον ἀρετῆς ἕνεκεν","IG II2 4088"
1005,2280,"Directed","IE 470: Base",175,350.0,1,470,"470","Statue Base for Klementiane, Daughter of Arrian","Base","Dedication","",175,50,22,131,"ἔκγονον ἠδὲ θύγατρα δυοῖν ὑπάτων Ἀρριανῶν οἳ σοφίαι πλοῦτον καὶ γένος ἠγλάϊσαν μύστιν Ἀθηναῖοι Κλημεντιανὴν παρὰ Δηοῖ στῆσαν σωφροσύνης καὶ σοφίας ἕνεκα","IG II2 4251,SEG 59 243"
1005,2281,"Directed","IE 470: Base",175,350.0,1,470,"470","Statue Base for Klementiane, Daughter of Arrian","Base","Dedication","",175,50,22,131,"ἔκγονον ἠδὲ θύγατρα δυοῖν ὑπάτων Ἀρριανῶν οἳ σοφίαι πλοῦτον καὶ γένος ἠγλάϊσαν μύστιν Ἀθηναῖοι Κλημεντιανὴν παρὰ Δηοῖ στῆσαν σωφροσύνης καὶ σοφίας ἕνεκα","IG II2 4251,SEG 59 243"
1000,2285,"Directed","IE 492: Altar",170,350.0,1,492,"492","Statue Base for Iul. Theodotos Meliteus, Son of Sophist Iul. Theodotos, Archon of the Kerykex","Altar","Dedication","Before the Telestrion",170,10,43,251,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος Ἰούλιον Ἀπολλόδοτον Μελιτέα Ἰουλίου Θεοδότου σοφιστοῦ στρατηγήσαντος καὶ βασιλεύσαντος καὶ κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου βουλῆς ὑὸν καὶ Αἰλίας Κηφισοδώρας Κλαυδίου Λυσιάδου δᾳδουχήσαντος θυγατρός ἄρξαντα τοῦ Κηρύκων γένους ἀρετῆς ἕνεκα","IG II2 3616"
1001,2285,"Directed","IE 492: Altar",170,350.0,1,492,"492","Statue Base for Iul. Theodotos Meliteus, Son of Sophist Iul. Theodotos, Archon of the Kerykex","Altar","Dedication","Before the Telestrion",170,10,43,251,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος Ἰούλιον Ἀπολλόδοτον Μελιτέα Ἰουλίου Θεοδότου σοφιστοῦ στρατηγήσαντος καὶ βασιλεύσαντος καὶ κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου βουλῆς ὑὸν καὶ Αἰλίας Κηφισοδώρας Κλαυδίου Λυσιάδου δᾳδουχήσαντος θυγατρός ἄρξαντα τοῦ Κηρύκων γένους ἀρετῆς ἕνεκα","IG II2 3616"
1002,2285,"Directed","IE 492: Altar",170,350.0,1,492,"492","Statue Base for Iul. Theodotos Meliteus, Son of Sophist Iul. Theodotos, Archon of the Kerykex","Altar","Dedication","Before the Telestrion",170,10,43,251,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος Ἰούλιον Ἀπολλόδοτον Μελιτέα Ἰουλίου Θεοδότου σοφιστοῦ στρατηγήσαντος καὶ βασιλεύσαντος καὶ κηρυκεύσαντος τῆς ἐξ Ἀρείου πάγου βουλῆς ὑὸν καὶ Αἰλίας Κηφισοδώρας Κλαυδίου Λυσιάδου δᾳδουχήσαντος θυγατρός ἄρξαντα τοῦ Κηρύκων γένους ἀρετῆς ἕνεκα","IG II2 3616"
1000,2286,"Directed","IE 691: Base",155,350.0,1,691,"473","Statue Base for Sergius Salvidius Orfitus, Dedicated by The Areopagus, Boule, and Demos","Base","Dedication","South Wall",155,10,27,130,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος ὁ Αθηναίων Σέργιον Σαλβιδιηνὸν υἱὸν Σκειπίωνα Ὄρφιτον ωνα μεγαλοψυχίας ἕνεκεν καὶ ἀρετῆς καὶ εὐσεβείας","IG II2 4057 +,IG II2 4213 +"
1001,2286,"Directed","IE 691: Base",155,350.0,1,691,"473","Statue Base for Sergius Salvidius Orfitus, Dedicated by The Areopagus, Boule, and Demos","Base","Dedication","South Wall",155,10,27,130,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος ὁ Αθηναίων Σέργιον Σαλβιδιηνὸν υἱὸν Σκειπίωνα Ὄρφιτον ωνα μεγαλοψυχίας ἕνεκεν καὶ ἀρετῆς καὶ εὐσεβείας","IG II2 4057 +,IG II2 4213 +"
1002,2286,"Directed","IE 691: Base",155,350.0,1,691,"473","Statue Base for Sergius Salvidius Orfitus, Dedicated by The Areopagus, Boule, and Demos","Base","Dedication","South Wall",155,10,27,130,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος ὁ Αθηναίων Σέργιον Σαλβιδιηνὸν υἱὸν Σκειπίωνα Ὄρφιτον ωνα μεγαλοψυχίας ἕνεκεν καὶ ἀρετῆς καὶ εὐσεβείας","IG II2 4057 +,IG II2 4213 +"
